"CountryName","SE.XPD.TOTL.GD.ZS","SE.PRM.ENRR.FE","SE.PRM.NENR.FE","SE.PRM.CMPT.ZS","LO.PISA.MAT","LO.PISA.MAT.FE","LO.PISA.MAT.MA","LO.PISA.REA","LO.PISA.REA.FE","LO.PISA.REA.MA","LO.PISA.SCI","LO.PISA.SCI.FE","LO.PISA.SCI.MA","SE.PRM.CMPT.FE.ZS","SE.PRM.CMPT.MA.ZS","SP.PRM.TOTL.FE.IN","SP.PRM.TOTL.MA.IN","SP.SEC.TOTL.IN","SP.SEC.TOTL.FE.IN","SP.SEC.TOTL.MA.IN","SP.PRM.TOTL.IN","SE.COM.DURS","NY.GDP.PCAP.CD","NY.GDP.PCAP.PP.CD","NY.GDP.MKTP.CD","NY.GNP.PCAP.PP.CD","NY.GNP.PCAP.CD","UIS.XGDP.1.FSGOV","UIS.X.PPP.1.FSGOV","UIS.X.US.1.FSGOV","UIS.XGDP.23.FSGOV","UIS.X.PPP.2T3.FSGOV","UIS.X.US.2T3.FSGOV","UIS.XGDP.56.FSGOV","UIS.X.PPP.5T8.FSGOV","UIS.X.US.5T8.FSGOV","SE.PRM.ENRR.MA","SE.PRM.ENRR","SE.SEC.ENRR","SE.SEC.ENRR.FE","SE.SEC.ENRR.MA","SE.TER.ENRR","SE.TER.ENRR.FE","SE.TER.ENRR.MA","HD.HCI.OVRL.MA","HD.HCI.OVRL.FE","HD.HCI.HLOS.FE","HD.HCI.HLOS.MA","HD.HCI.HLOS","HD.HCI.OVRL","HD.HCI.EYRS.FE","HD.HCI.EYRS.MA","HD.HCI.EYRS","HD.HCI.MORT","HD.HCI.MORT.MA","HD.HCI.MORT.FE","HD.HCI.AMRT.FE","HD.HCI.AMRT.MA","HD.HCI.AMRT","UIS.XUNIT.GDPCAP.1.FSGOV","UIS.XUNIT.PPP.1.FSGOV.FFNTR","UIS.XUNIT.US.1.FSGOV.FFNTR","UIS.XUNIT.GDPCAP.23.FSGOV","UIS.XUNIT.US.23.FSGOV.FFNTR","UIS.XUNIT.PPP.2T3.FSGOV.FFNTR","UIS.XUNIT.GDPCAP.5T8.FSGOV","UIS.XUNIT.US.5T8.FSGOV.FFNTR","UIS.XUNIT.PPP.5T8.FSGOV.FFNTR","IT.NET.USER.P2","SL.TLF.ADVN.ZS","SL.TLF.ADVN.MA.ZS","SL.TLF.ADVN.FE.ZS","SE.PRM.NENR.MA","SE.SEC.NENR","SE.PRM.NENR","SE.SEC.NENR.MA","SE.PRM.PRIV.ZS","SE.SEC.PRIV.ZS","SE.TER.PRIV.ZS","IT.CMP.PCMP.P2","UIS.SAP.CE","UIS.SAP.CE.F","UIS.SAP.CE.M","SP.POP.TOTL.FE.IN","SP.POP.TOTL.MA.IN","SP.POP.TOTL","SE.PRM.ENRL.TC.ZS","UIS.PTRHC.56","SE.SEC.ENRL.TC.ZS"
"Sierra Leone",7.13846,114.68657,95.49615,81.78534,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.85494,80.71673,615540,616233,1234517,616084,618433,1231773,9,533.991184258936,1601.97402885788,4085114794.22324,1490,490,2.2147,271.67818,88.58665,1.46145,179.27716,58.45727,3.30905,405.92346,132.36028,110.82291,112.75457,41.79632,41.0624,42.52909,NA,NA,NA,0.35,0.351,314,318,316,0.351,8.91,9,8.95,0.8895,0.8837,0.8956,0.6166,0.6041,0.6104,12.36935,198.34317,64.67416,14.26684,71.24586,220.3413,NA,NA,NA,9,69.9830017089844,74.8719024658203,62.421501159668,94.74157,41.76675,98.11179,42.52242,5.87448,10.0575,NA,NA,1760674,879896,880778,3915000,3898000,7813000,27.52246,NA,22.04465
"Singapore",2.85435,100.57172,NA,99.25824,569.007779801712,566.893618836557,571.041480022562,549.464707794461,561.293509335444,538.086086817733,550.936899986808,549.148637945747,552.657104345787,99.25125,99.26496,114041,119150,159256,77783,81473,233191,6,64581.9440183954,101531.630228067,364156657769.87,94670,58770,0.74025,3795.98528,2354.50308,0.6916,3546.52651,2199.77343,0.81921,4200.87221,2605.6388,100.67982,100.62695,107.5746,107.00024,108.12294,84.79291,91.19697,78.93885,0.871,0.899,585,577,581,0.884,13.9,13.87,13.89,0.9972,0.9969,0.9974,0.9619,0.9387,0.9503,17.51811,16020.66861,9937.00205,21.63771,12273.80909,19788.12393,23.54145,13353.69019,21529.13366,88.16563603,88.6500015258789,94.0999984741211,NA,NA,99.78462,99.66959,99.7717,3.87721,4.9796,27.7399,NA,233191,114041,119150,2721000,2989000,5710000,14.69428,13.34167,11.47558
"Sint Maarten (Dutch part)",NA,128.86671,NA,123.09198,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.08696,120.15504,1510,1555,2499,1225,1274,3065,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.48977,128.16312,90.55407,88.51175,92.69126,5.90923,8.96226,2.6465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.75968,NA,67.82787,NA,92.72056,100,NA,7302,3607,3695,NA,NA,39689,11.27358,3.59259,7.57821
"Slovak Republic",3.90267,98.43949,84.10775,91.90563,486.164854293562,483.90195629023,488.4590582843,457.983967040748,475.07977770816,440.651644947427,464.047578343491,466.838607046394,461.217937246528,92.26225,91.56589,112241,117588,485315,236609,248706,229829,10,19442.7057620693,33736.400937172,105904632155.755,33060,18260,0.86701,1454.76136,778.99766,1.6463,2762.32635,1479.1744,0.83111,1394.52312,746.7412,99.01099,98.73205,91.06786,91.6302,90.53334,46.63439,56.63234,37.10983,0.671,0.718,503,498,500,0.694,12.97,12.96,12.97,0.9944,0.9938,0.9949,0.9368,0.8481,0.8919,20.69563,6394.11949,3423.93209,19.95033,3300.62751,6163.85086,25.87951,4281.56479,7995.73012,80.66033556,73.6304016113281,77.8992004394531,70.2762985229492,82.12587,84.75751,83.09318,84.23779,7.70094,11.51649,13.30488,NA,555454,271052,284402,2796000,2652000,5448000,15.53919,12.78663,11.06981
"Slovenia",4.80289,100.56636,98.82186,95.69825,508.897544084895,508.590193393517,509.190392560868,495.345615126036,516.711050625206,474.988298874665,507.006545970774,511.999066011619,502.249595925608,95.38961,95.9886,62388,66288,129746,62827,66919,128676,9,26123.9738694646,38048.7846591976,54007972106.4629,37450,24580,1.38156,946.73315,616.74545,1.65768,1135.94538,740.00699,0.94809,649.69356,423.24022,100.23723,100.39674,115.60043,117.05903,114.23953,78.589,93.0217,64.94869,0.766,0.811,538,526,532,0.788,13.67,13.61,13.64,0.9979,0.9977,0.998,0.9564,0.9065,0.9306,23.51627,7803.63715,5083.64762,22.94501,4960.15517,7614.07045,24.1779,5226.6768,8023.19364,79.7499766,79.8134994506836,79.2157974243164,80.2705993652344,97.50905,95.68577,98.26288,94.81207,0.85082,4.12385,14.98737,NA,181889,88180,93709,1038000,1029000,2067000,13.80157,11.30358,9.69943
"Small states",NA,105.53786,86.14369,86.57324,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.68736,85.50378,2296713,2365203,4044416,1982455,2061961,4661916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.42333,106.49445,71.59381,72.90704,70.33123,19.83303,24.43143,15.68746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.24041,58.13102,85.68541,57.54649,20.8281,18.17489,NA,NA,5127218,2524285,2602933,NA,NA,NA,22.18372,NA,14.52619
"Solomon Islands",9.86063,105.99196,67.82703,86.78567,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.74324,84.01317,49703,53009,100500,48587,51913,102712,NA,2137.69069539357,2422.81953266746,1395608472.01325,2320,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.4076,106.20649,48.31938,47.02147,49.51903,NA,NA,NA,0.435,0.451,373,351,362,0.443,9.07,9.36,9.22,0.9794,0.9775,0.9815,0.8784,0.8396,0.8586,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.92422906,94.6561965942383,96.8548965454102,92.2319030761719,67.14029,NA,67.47257,NA,24.7107,29.84638,NA,NA,NA,NA,NA,329000,341000,670000,25.41046,NA,25.92408
"Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323214,1339649,2235348,1113005,1122343,2662863,NA,314.544165670763,NA,4720727278.18833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.004048698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7743000,7700000,15443000,NA,NA,NA
"South Africa",6.15899,99.1387,86.70383,87.25533,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.06849,86.45425,3867092,3948331,4911133,2438880,2472253,7815423,9,6374.02819575944,13686.8823613158,368288939768.322,13250,5750,2.38651,18315.59554,8335.32603,1.89455,14539.98515,6617.06666,0.93934,7209.08654,3280.81533,102.5566,100.86473,104.69798,109.03226,100.42464,22.36603,26.37453,18.41968,0.362,0.408,359,328,343,0.406,9.27,9.36,9.31,0.9629,0.9591,0.967,0.7415,0.6211,0.6826,17.94111,2415.61904,1099.33484,21.375,1309.74484,2877.96261,47.9767,2939.7539,6459.65657,56.16739447,82.0192031860352,85.5319976806641,79.1159973144531,87.31522,71.92661,87.01258,65.42324,3.14623,4.22309,7.0817,NA,9641171,4774191,4866980,29699000,28859000,58558000,30.3322,NA,27.61705
"South Asia",2.50031995773315,114.84832,86.84744,91.87583,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.61461,91.19857,84135347,91748469,243040091,115483364,127556727,175883816,NA,1902.8026286069,7084.49097493871,3452423671397.97,7073.52390169209,1923.19877362894,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.77733,110.63815,69.29614,69.43014,69.17482,24.19059,24.34024,24.05486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0991840496482,60.1009271453641,80.5241332782461,31.2522103205759,88.60119,60.5279,87.76227,60.93505,32.44781,50.86457,NA,NA,285607973,136208575,149399398,887921000,947811000,1835731000,33.24669,NA,27.19053
"South Asia (IDA & IBRD)",NA,114.84832,86.84744,91.87583,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.61461,91.19857,84135347,91748469,243040091,115483364,127556727,175883816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.77733,110.63815,69.29614,69.43014,69.17482,24.19059,24.34024,24.05486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.60119,60.5279,87.76227,60.93505,32.44781,50.86457,NA,NA,285607973,136208575,149399398,NA,NA,NA,33.24669,NA,27.19053
"South Sudan",0.98104,60.38093,30.38834,27.43709,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.29336,35.42363,880926,902686,1526609,755190,771419,1783612,8,1044.99167812506,2029.74531174235,11804406779.661,1860,950,0.47655,93.52223,14.63418,0.18144,35.60847,5.57195,0.30865,60.57332,9.4784,85.30755,72.98991,11.00999,7.66851,14.28797,NA,NA,NA,NA,NA,NA,NA,336,0.302,3.55,4.9,4.24,0.9036,0.8994,0.9083,0.696,0.671,0.6836,4.57838,93.38744,52.87112,11.94795,137.97508,243.70846,NA,NA,NA,NA,NA,NA,NA,39.91466,5.48403,35.20717,6.45559,NA,40.19496,NA,NA,2312351,1142413,1169938,5644831,5651342,11296173,46.75029,NA,27.47489
"Spain",4.20911,103.58476,97.64003,100.57255,481.392612675476,478.135910517175,484.568195214048,495.5764,505.684719938288,485.441144637477,483.252042725488,482.033794132677,484.439946553019,101.37004,99.82257,1434981,1532067,2716948,1319375,1397573,2967048,10,30370.8923252247,39715.4390594866,1419041949909.82,39800,29340,1.13375,19349.57771,14030.18892,1.57072,26807.14622,19437.59867,0.91717,15653.26973,11350.03228,101.891,102.71029,126.0045,126.8802,125.17477,88.85301,97.02816,81.05325,0.729,0.757,513,514,514,0.743,13.22,13.01,13.11,0.9969,0.9967,0.9972,0.964,0.9254,0.9445,17.11832,6285.13494,4557.28967,18.88163,5026.72375,6932.54968,21.81691,5808.16249,8010.26217,86.10723553,80.1184997558594,80.7048034667969,79.5867004394531,96.92663,96.87779,97.27171,96.05046,31.44794,29.76093,20.45893,NA,4808724,2328336,2480388,23767000,22952000,46719000,13.13172,12.03248,11.56883
"Sri Lanka",2.11189,99.61806,96.37613,102.55794,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.54159,103.5621,843225,863315,2731400,1364216,1367184,1706540,11,4102.48135014467,13473.6630942698,88900770857.6351,13110,4060,0.63052,1837.70179,560.53474,0.96602,2815.54655,858.79639,0.43805,1276.72855,389.42701,100.69527,100.16202,100.33522,102.63212,98.04097,19.63024,23.44222,15.7993,NA,NA,NA,NA,400,0.584,12.98,12.95,12.97,0.9912,0.9904,0.992,0.9282,0.8067,0.868,6.80575,915.36683,279.20466,6.69913,274.83069,901.02686,28.13154,1154.09121,3783.66465,34.1133479,84.1048965454102,86.763801574707,81.9412994384766,98.13976,91.03783,99.10711,89.82158,3.076,7.28877,8.82431,NA,3771108,1873243,1897865,11316000,10441000,21757000,21.73735,29.76096,17.52875
"St. Kitts and Nevis",2.60631,107.09163,NA,98.08482,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.45055,96.73025,2489,2472,3672,1834,1838,4961,12,19275.4185126566,30207.7902129967,1010822222.22222,28530,18340,0.55728,8.28253,5.21787,1.4195,21.82222,13.61259,0.40022,5.94824,3.7473,110.38339,108.73554,106.91421,108.65823,105.12953,86.68149,115.88089,57.72638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22032,1515.28131,954.6049,17.55246,3260.50122,5226.87989,5.84161,1068.21582,1695.62034,80.71019081,NA,NA,NA,NA,98.00256,93.7852,96.26943,22.61555,5.60479,73.48917,NA,8707,4362,4345,NA,NA,53000,13.87277,7.6427,7.9222
"St. Lucia",3.67959,103.15652,96.08382,94.89362,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.43336,97.30413,7566,7769,12679,6296,6383,15335,10,10566.0497458462,13881.3721333448,1921848222.22222,12990,9560,1.2904,31.68488,23.35802,1.48193,36.38789,26.82507,0,0,0,102.05436,102.59824,89.36041,89.4392,89.28248,14.06653,18.6856,9.4399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.70984,1996.02379,1471.46398,19.97444,1998.09534,2710.39311,0,0,0,50.81524478,NA,NA,NA,94.73013,81.31252,95.39814,80.91649,6.17362,3.09532,47.65311,NA,23059,11401,11658,93000,90000,183000,14.73909,7.71379,11.14556
"St. Martin (French part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31264,NA,NA,NA
"St. Vincent and the Grenadines",5.68122,112.74018,90.18621,105.54913,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.22931,100.11312,5764,5806,8978,4342,4636,11570,12,7361.4009618002,12287.9755049588,811300000,12160,7340,2.0963,28.43386,17.04489,1.79226,24.30998,14.5728,0.35649,3.78503,2.42852,114.05903,113.40437,107.22641,108.67497,105.87489,23.66992,29.77217,17.78631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.50517,2154.40654,1291.47503,20.13922,1485.8072,2478.58664,NA,NA,NA,22.39426119,NA,NA,NA,90.69016,89.47196,93.58439,87.44717,11.20624,28.27284,NA,NA,20785,10192,10593,54000,56000,111000,14.39258,NA,13.8727
"Sub-Saharan Africa",4.4985499382019,95.69573,NA,68.78364,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.08111,70.45453,87720044,89681097,146066106,72415345,73650761,177401141,NA,1585.77214781685,3987.50398668531,1709948446225.32,3847.71872683966,1517.05368579275,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.92936,97.83594,43.40879,40.731,46.04167,9.38955,8.07307,10.69696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4153314962698,NA,NA,NA,NA,35.58426,NA,37.16512,13.82429,20.62631,NA,NA,210608916,104082155,106526761,554612000,552345000,1106960000,37.36194,NA,21.60546
"Sub-Saharan Africa (excluding high income)",4.4985499382019,95.69534,NA,68.78184,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.07906,70.45297,87715551,89676367,146056948,72410859,73646089,177391918,NA,1584.43823372274,3985.11872836718,1708356764548.15,3845.4496416704,1515.78768836464,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.92948,97.83581,43.40641,40.7283,46.03959,9.38901,8.07203,10.69692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4122688605177,NA,NA,NA,NA,35.58147,NA,37.16256,13.8244,20.62722,NA,NA,210594329,104075035,106519294,554565000,552295000,1106863000,37.36509,NA,21.60801
"Sub-Saharan Africa (IDA & IBRD countries)",NA,95.69573,NA,68.78364,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.08111,70.45453,87720044,89681097,146066106,72415345,73650761,177401141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.92936,97.83594,43.40879,40.731,46.04167,9.38955,8.07307,10.69696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.58426,NA,37.16512,13.82429,20.62631,NA,NA,210608916,104082155,106526761,NA,NA,NA,37.36194,NA,21.60546
"Sudan",NA,74.41109,58.91671,61.68764,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.41364,62.92934,3247465,3337027,4932752,2435724,2497028,6584492,8,977.273635724417,4767.68982660282,40851536133.7642,4430,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.15745,76.81606,46.62174,46.95738,46.29423,16.91901,17.06071,16.78053,NA,NA,389,371,380,0.379,NA,NA,7.28,0.9368,0.9317,0.9421,0.8105,0.753,0.7818,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.87029573,63.6684989929199,69.5193023681641,56.4440994262695,61.06519,31.4995,60.00534,32.25343,9.0696,20.34699,17.95041,NA,8482863,4184916,4297947,21425000,21388000,42813000,NA,49.84644,NA
"Suriname",NA,108.70755,87.72937,85.14813,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.34079,80.32234,30073,32317,71180,34272,36908,62390,6,6234.04492230646,15510.4646355856,3590753768.84422,13820,5210,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.96732,108.84212,82.26363,88.63937,67.06223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.94517397,74.629997253418,85.7900009155273,61.4000015258789,84.43989,57.78983,86.02531,52.04255,1.78017,1.15738,NA,NA,62162,29959,32203,289000,292000,581000,13.39335,NA,11.97658
"Sweden",7.66993,127.44611,NA,105.38628,502.387702056848,503.01281406083,501.763165996711,505.785220598165,522.955079748113,488.631180812805,499.444690059301,503.246849912006,495.646033307722,104.30685,106.41404,342369,362150,634332,309038,325294,704519,10,54608.3602546906,53208.8843603785,556086488936.559,54030,55490,1.8489,9005.37377,9470.18628,2.1009,10232.76642,10760.93082,1.84743,8998.17591,9462.6169,125.75098,126.57538,152.86068,157.90701,148.11767,66.98824,82.07651,52.72135,0.786,0.815,531,519,525,0.8,13.88,13.91,13.89,0.9972,0.9969,0.9974,0.9602,0.9364,0.9481,21.74093,10671.33449,11222.13559,23.75742,12262.99434,11661.10616,43.24651,22322.78381,21227.14442,92.14167705,83.7573013305664,85.4863967895508,82.4476013183594,NA,99.06336,99.18177,99.80837,10.46957,17.83538,9.5857,NA,1149834,559518,590316,5118000,5133000,10251000,12.23325,12.28346,13.07043
"Switzerland",5.11332,104.82491,93.57616,97.15868,515.314713126144,511.596413300341,518.658138560747,483.929405145339,500.035214169012,469.447363874503,495.276287968577,495.452326526029,495.117997400837,98.73053,95.66293,239912,252668,592793,289894,302899,492580,11,82796.5471631285,68060.9410452501,705140354166.312,68820,84410,1.48021,7959.12258,9920.10844,1.81433,9608.08692,12334.3713,1.32963,7149.40839,8910.89512,105.53818,105.19068,102.48743,100.17495,104.68979,59.56299,60.32979,58.82378,0.762,0.774,525,523,524,0.767,13.26,13.32,13.29,0.9958,0.9954,0.9962,0.964,0.9406,0.9521,24.78876,15918.31679,19840.30617,24.45516,20073.18713,15636.38081,37.4052,29938.1898,24020.07234,89.68614767,81.2753982543945,81.9280014038086,80.4216003417969,93.82062,85.32946,93.19583,86.66088,5.47583,12.02145,14.85739,NA,901466,439328,462138,4325000,4255000,8580000,9.92873,8.72723,9.82943
"Syrian Arab Republic",NA,80.203,67.03999,72.29299,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.91807,72.65171,1064211,1105465,1949873,953886,995987,2169676,9,NA,NA,NA,NA,NA,2.06836,NA,NA,1.72909,NA,NA,NA,NA,NA,83.06492,81.66355,52.53156,52.38136,52.67416,40.05115,42.79074,37.47059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.88861,NA,NA,14.24563,NA,NA,NA,NA,NA,34.25340193,NA,NA,NA,68.85176,48.50187,67.96461,48.90337,3.9372,3.59591,3.32213,NA,3241394,1587999,1653395,8516000,8555000,17070000,NA,64.40642,NA
"Tajikistan",5.23139,100.26503,96.01297,94.91239,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.67419,95.13742,407519,431190,1180485,574391,606094,838709,9,826.621530538704,3449.77931578962,7522947810.12326,4050,1010,NA,NA,NA,NA,NA,NA,0.52029,125.43345,40.86661,101.41683,100.85744,88.50042,83.80613,92.97615,31.25656,26.85371,35.47167,0.536,0.529,448,441,444,0.533,10.37,11.2,10.79,0.9664,0.9628,0.9703,0.8979,0.8374,0.868,NA,NA,NA,NA,NA,NA,19.56957,181.82008,558.06734,21.96,NA,NA,NA,97.14264,83.21746,98.28703,87.47726,1.1395,1.24885,1.15776,NA,1633776,794117,839659,4623000,4698000,9321000,22.30051,16.65888,15.43893
"Tanzania",3.69644,95.39328,82.84537,68.70373,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82418,64.66072,5445956,5569872,7584570,3763853,3820717,11015828,7,1060.99461489421,3240.26293721191,58001200572.3965,3140,1020,1.66368,1988.92326,759.97693,0.61836,739.25158,282.4715,0.72434,865.94785,330.88274,92.97081,94.16869,29.43508,30.12852,28.75113,4.01016,2.8033,5.20955,0.39,0.41,395,382,388,0.4,7.84,7.67,7.76,0.946,0.9424,0.9497,0.8136,0.7703,0.7923,9.52422,241.88299,92.42463,14.94763,145.05438,379.61946,631.6187,4391.1192,13191.48262,25,94.3313980102539,97.140998840332,87.8488006591797,79.84613,26.54777,81.32921,25.79293,3.90007,18.04669,34.72267,NA,10737827,5309703,5428124,29025000,28981000,58005000,50.63304,34.44989,20.86254
"Thailand",4.12402,99.77536,NA,93.42047,418.5555016796,426.031218434408,410.060180873298,392.888640988081,411.108620232763,372.183660603667,425.813449977136,435.15157375153,415.201710689206,94.13262,92.74821,2352531,2495511,5227173,2544574,2682599,4848042,9,7273.56320732092,19051.3333817112,504992757704.997,18200,6610,1.69522,17696.08762,7125.57898,1.22958,12835.31938,5168.32217,0.64142,6695.68637,2696.11245,99.77342,99.77436,117.73881,116.51349,118.90223,49.28681,57.76924,41.04878,0.591,0.614,444,427,436,0.604,12.1,12.62,12.37,0.9905,0.9895,0.9915,0.9089,0.8007,0.8545,23.31561,3571.63367,1438.16862,17.99841,1110.18958,2757.11098,18.17357,1120.99387,2783.943,56.81748093,83.8126983642578,85.3919982910156,82.7120971679688,NA,77.27069,NA,77.01047,21.53314,10.5596,15.64301,NA,7494139,3639487,3854652,35721000,33905000,69626000,16.63844,24.64362,25.94603
"Timor-Leste",4.12844,113.211,92.9498,103.84591,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.34414,101.42288,90735,93857,186363,91910,94453,184592,9,2035.53390768881,7658.43499648981,2.581e+09,7010,1820,1.74642,140.14206,70.58376,0.80251,64.39826,32.43474,0.11065,8.87897,4.47197,117.33488,115.30781,83.61746,87.02535,80.30131,17.75373,14.81589,20.62519,0.433,0.472,378,366,371,0.434,10.15,9.58,9.86,0.9524,0.9485,0.9565,0.881,0.8295,0.8544,8.34206,570.03772,287.1044,7.92381,272.70977,541.45759,13.81482,505.20132,1218.63442,27.49273173,70.826301574707,76.3062973022461,61.8961982727051,91.69055,62.73563,92.30953,58.58363,12.90163,24.57839,NA,NA,279055,137305,141750,640000,654000,1293000,26.94886,NA,26.54835
"Togo",5.42885,121.51877,88.30915,89.67256,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.85415,92.4738,635371,639077,1252040,623782,628258,1274448,10,679.257083602874,1773.89663170619,5358722982.70893,1780,660,3.22433,392.44641,142.35131,0.80619,98.12449,35.5925,0.89308,115.6949,42.56298,125.99821,123.76463,61.84573,52.06329,71.56491,14.52393,9.7975,19.22621,0.416,0.408,383,384,384,0.413,8.57,9.49,9.07,0.9271,0.9214,0.9331,0.7517,0.7187,0.7354,16.16121,261.92527,95.00763,15.26261,89.48909,196.34898,77.17135,477.74189,1298.6003,12.36022497,78.2891006469727,82.7967987060547,66.1129989624023,93.13954,41.01339,90.73097,48.52573,30.85876,27.0111,23.07058,NA,1981179,987618,993561,4062000,4021000,8082000,40.14504,21.33152,26.24584
"Tokelau",NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,65,163,81,82,126,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.76923,137.9845,81.50289,77.77778,85.54217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.72254,NA,81.92771,NA,NA,NA,NA,243,119,124,NA,NA,NA,11.86667,NA,NA
"Tonga",NA,115.98963,NA,116.09716,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.1114,121.63233,7028,7718,16286,7802,8484,14746,15,4364.01556134949,6419.56177829792,450353313.884584,6520,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.65578,116.33897,100.86179,102.3983,99.43336,NA,NA,NA,0.475,0.523,386,366,376,0.512,11.18,10.61,10.88,0.984,0.9858,0.9824,0.9019,0.8367,0.8697,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.24872764,67.9291000366211,77.6965026855469,60.8065986633301,NA,82.07469,85.94145,80.56171,15.21611,69.29747,NA,NA,35698,17086,18612,52000,52000,104000,21.63312,NA,14.5488
